review_id,sentence_id,text,category,polarity,target,from_num,to_num
1318537,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",FOOD#QUALITY,positive,food,food,61
1609375,1538149:0,"I found the food, service and value exceptional everytime I have been there.",SERVICE#GENERAL,positive,service,service,25
1367358,426805:0,"The view is spectacular, and the food is great.",LOCATION#GENERAL,positive,view,view,8
558423,519425:3,The waiter was attentive.,SERVICE#GENERAL,positive,waiter,waiter,10
1448587,1338124:0,"This is some really good, inexpensive sushi.",FOOD#PRICES,positive,sushi,sushi,43
720418,935633:4,I recieved prompt service with a smile.,SERVICE#GENERAL,positive,service,service,25
707917,720418:0,Great Indian food and the service is incredible.,FOOD#QUALITY,positive,Indian food,Indian food,17
513521,476473:2,Great atmoshere and worth every bit.,AMBIENCE#GENERAL,positive,atmoshere,atmoshere,15
454704,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",RESTAURANT#GENERAL,positive,Cafe Noir,Cafe Noir,16
1286916,1632445:3,The service is good and ambience is good for a date or group outing.,AMBIENCE#GENERAL,positive,ambience,ambience,32
1335154,430342:6,Great neighborhood joint.,RESTAURANT#GENERAL,positive,joint,joint,24
720418,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,AMBIENCE#GENERAL,positive,trattoria,trattoria,34
1728733,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive,pasta mains,pasta mains,86
1205520,1496707:1,I had the best ravioli ever.,FOOD#QUALITY,positive,ravioli,ravioli,22
1730127,720418:4,Great food and the prices are very reasonable.,FOOD#QUALITY,positive,food,food,10
1230993,735448:2,"good music, great food, speedy service affordable prices.",FOOD#QUALITY,positive,food,food,22
751493,513521:0,Great bagels made the old-fashioned way.,FOOD#QUALITY,positive,bagels,bagels,12
511290,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,ceviche mix (special),ceviche mix (special),111
1573534,426805:0,"The view is spectacular, and the food is great.",FOOD#QUALITY,positive,food,food,37
397331,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD#STYLE_OPTIONS,negative,all you can eat deal,all you can eat deal,50
1748813,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY,positive,soupy dumplings,soupy dumplings,67
1303984,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,eggs,eggs,29
713152,929329:3,"Interesting selection, good wines, service fine, fun decor.",SERVICE#GENERAL,positive,service,service,42
1064477,1404042:4,Someone else recommended the dessert - we also left that.,FOOD#QUALITY,negative,dessert,dessert,36
1102681,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",FOOD#QUALITY,positive,food,food,36
404464,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,RESTAURANT#MISCELLANEOUS,neutral,place,place,21
493013,1335154:4,"I didn't complain, I liked the atmosphere so much.",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,41
541532,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",FOOD#QUALITY,positive,steak,steak,69
1341354,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,patio,patio,72
1310217,1189674:0,First went here to enjoy their garden terrace.,AMBIENCE#GENERAL,positive,garden terrace,garden terrace,45
1664346,1241906:0,"Great service, great food.",FOOD#QUALITY,positive,food,food,25
1016296,1726427:0,The service was excellent and the food was delicious.,SERVICE#GENERAL,positive,service,service,11
1476493,430342:6,Great neighborhood joint.,RESTAURANT#GENERAL,positive,joint,joint,24
397331,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",SERVICE#GENERAL,positive,service,service,28
1718513,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",AMBIENCE#GENERAL,positive,late night atmosphere,late night atmosphere,55
483111,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#QUALITY,positive,food,food,31
1055910,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.,RESTAURANT#GENERAL,positive,Lucky Strike,Lucky Strike,12
507844,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",FOOD#QUALITY,positive,food,food,30
397331,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",FOOD#QUALITY,positive,Lasagna Menu,Lasagna Menu,170
1349391,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",FOOD#QUALITY,negative,food,food,80
1477631,1199480:0,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",LOCATION#GENERAL,positive,neighborhood,neighborhood,86
713152,1655504:0,Have frequented 'ino for several years and the food remains excellent.,FOOD#QUALITY,positive,food,food,51
1289424,1404042:3,"Cute place, nice wait staff but would never go there again.",RESTAURANT#GENERAL,negative,place,place,10
1710746,1175958:1,"Try the crunchy tuna, it is to die for.",FOOD#QUALITY,positive,crunchy tuna,crunchy tuna,20
1496707,1626564:1,Food is excellent.,FOOD#QUALITY,positive,Food,Food,4
1175958,1726473:0,"Average to good Thai food, but terrible delivery.",SERVICE#GENERAL,negative,delivery,delivery,48
737999,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD#QUALITY,negative,raddichio,raddichio,85
680390,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD#QUALITY,positive,regular menu-fare,regular menu-fare,66
1451109,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,beer,beer,54
555734,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,rolls,rolls,162
1014458,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#STYLE_OPTIONS,positive,pasta mains,pasta mains,86
1496205,1189674:6,"Have recommended the place to friends, always gets good response.",RESTAURANT#MISCELLANEOUS,positive,place,place,26
1632445,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,FOOD#QUALITY,negative,dishes,dishes,43
1241906,1280179:0,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",RESTAURANT#GENERAL,positive,Cafe Spice,Cafe Spice,26
397331,1289424:0,We had a great time at the Jekyll and hyde Pub last night.,RESTAURANT#GENERAL,positive,Jekyll and hyde Pub,Jekyll and hyde Pub,46
578016,485026:0,"For authentic Thai food, look no further than Toons.",FOOD#QUALITY,positive,Thai food,Thai food,23
1269216,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",SERVICE#GENERAL,positive,waitstaff,waitstaff,63
1232468,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE#GENERAL,negative,restaurant,restaurant,44
1730127,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",FOOD#PRICES,positive,food,food,97
929329,449802:0,"Good spreads, great beverage selections and bagels really tasty.",FOOD#QUALITY,positive,spreads,spreads,12
1663111,455623:0,Love Pizza 33..,RESTAURANT#GENERAL,positive,Pizza 33,Pizza 33,13
1700205,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE#GENERAL,positive,service,service,84
513521,470488:1,The soup for the udon was soy sauce and water.,FOOD#QUALITY,negative,soup for the udon,soup for the udon,21
513521,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,FOOD#QUALITY,positive,noodles with shrimp and chicken and coconut juice,noodles with shrimp and chicken and coconut juice,49
1655504,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,FOOD#QUALITY,positive,Chef's tasting menu,Chef's tasting menu,68
1241906,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD#QUALITY,positive,Guacamole+shrimp appetizer,Guacamole+shrimp appetizer,26
620892,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,FOOD#PRICES,negative,dishes,dishes,43
513521,1726427:0,The service was excellent and the food was delicious.,SERVICE#GENERAL,positive,service,service,11
404464,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,congee (rice porridge),congee (rice porridge),85
464215,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,Reuben sandwich,Reuben sandwich,20
1439875,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",FOOD#QUALITY,positive,food,food,72
1147211,1404042:3,"Cute place, nice wait staff but would never go there again.",RESTAURANT#GENERAL,negative,place,place,10
1028246,535171:1,Not the typical NYC gimmick theme restaurant.,AMBIENCE#GENERAL,positive,restaurant,restaurant,44
1500453,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY,positive,dish,dish,9
1212346,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE#GENERAL,negative,waiter,waiter,93
1028246,1338124:2,The spicy Tuna roll is huge and probably the best that I've had at this price range.,FOOD#PRICES,positive,spicy Tuna roll,spicy Tuna roll,19
454704,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#QUALITY,positive,chicken,chicken,85
1706644,535171:0,What a great place!,RESTAURANT#GENERAL,positive,place,place,18
1175958,1230993:4,The food was good too.,FOOD#QUALITY,positive,food,food,8
530517,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,AMBIENCE#GENERAL,positive,ambiance,ambiance,81
1603698,470488:5,"The fish was adequate, but inexpertly sliced.",FOOD#STYLE_OPTIONS,negative,fish,fish,8
1430994,578016:0,I have never had cheescake like this.,FOOD#QUALITY,positive,cheescake,cheescake,26
493514,1225162:1,The exotic food is beautifully presented and is a delight in delicious combinations.,FOOD#QUALITY,positive,exotic food,exotic food,15
1167434,1016296:5,I/we will never go back to this place again.,RESTAURANT#GENERAL,negative,place,place,37
1748839,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE#GENERAL,positive,place,place,35
1718513,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",SERVICE#GENERAL,positive,Delivery,Delivery,51
1655521,558423:5,Quick and friendly service.,SERVICE#GENERAL,positive,service,service,26
757762,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,RESTAURANT#GENERAL,positive,Heartland Brewery,Heartland Brewery,59
1459569,1297844:4,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,FOOD#STYLE_OPTIONS,negative,bagel,bagel,48
1728733,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",RESTAURANT#GENERAL,negative,Teodora,Teodora,150
1748839,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,RESTAURANT#PRICES,positive,Baluchi's,Baluchi's,9
1700205,1572033:2,This place is always packed.,AMBIENCE#GENERAL,neutral,place,place,10
1153034,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD#QUALITY,positive,food,food,46
1661757,1623276:1,The food is tasty and portion sizes are appropriate.,FOOD#STYLE_OPTIONS,positive,portion sizes,portion sizes,35
1700205,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,negative,dhosas,dhosas,55
682391,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",SERVICE#GENERAL,negative,clerks,clerks,153
1062641,1162037:3,It's all about the food !!,FOOD#QUALITY,positive,food,food,23
1310217,720418:0,Great Indian food and the service is incredible.,SERVICE#GENERAL,positive,service,service,33
1300636,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY,positive,crabmeat lasagna,crabmeat lasagna,34
530517,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,SERVICE#GENERAL,negative,delivery guys,delivery guys,62
426930,512294:0,"Great food, great prices, great service.",FOOD#QUALITY,positive,food,food,10
1349391,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#QUALITY,positive,selection of thin crust pizza,selection of thin crust pizza,66
624715,717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#QUALITY,positive,food,food,8
503807,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,FOOD#STYLE_OPTIONS,positive,Edamame pureed,Edamame pureed,30
1328078,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,FOOD#STYLE_OPTIONS,negative,menu,menu,8
1394712,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",SERVICE#GENERAL,negative,waitress,waitress,38
1723658,1655521:2,"The food was very good, a great deal, and the place its self was great.",FOOD#PRICES,positive,food,food,8
1395421,1280179:5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",AMBIENCE#GENERAL,positive,decor,decor,9
713152,1264954:0,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",RESTAURANT#GENERAL,positive,restaurant,restaurant,83
680345,1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,FOOD#QUALITY,positive,scallops,scallops,19
1649025,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive,lamb dishes,lamb dishes,45
536919,1225162:4,The bar is very well stocked with interesting beers and well priced wines.,DRINKS#STYLE_OPTIONS,positive,beers,beers,51
1471273,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY,positive,lobster sandwich,lobster sandwich,20
1490757,682391:3,Best Taiwanese food in NY!,FOOD#QUALITY,positive,Taiwanese food,Taiwanese food,19
707917,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#STYLE_OPTIONS,positive,martini,martini,39
735448,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!",FOOD#QUALITY,negative,food,food,34
1451109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",DRINKS#STYLE_OPTIONS,positive,measures of liquers,measures of liquers,88
1297844,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,DRINKS#STYLE_OPTIONS,positive,wine list,wine list,13
430342,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",SERVICE#GENERAL,negative,management,management,183
1572033,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,FOOD#QUALITY,positive,food,food,59
1727363,1471273:3,Prices too high for this cramped and unappealing resturant.,AMBIENCE#GENERAL,negative,resturant,resturant,58
1064477,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD#QUALITY,positive,meal,meal,115
1615322,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,FOOD#QUALITY,positive,hot sauce,hot sauce,93
620892,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",DRINKS#QUALITY,positive,drinks,drinks,38
1205520,1289424:0,We had a great time at the Jekyll and hyde Pub last night.,RESTAURANT#GENERAL,positive,Jekyll and hyde Pub,Jekyll and hyde Pub,46
1404042,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",FOOD#QUALITY,positive,dessert,dessert,50
1300636,682391:2,The service is good and the resturant is clean.,SERVICE#GENERAL,positive,service,service,11
1199292,1460715:2,The pizza was great.,FOOD#QUALITY,positive,pizza,pizza,9
1496707,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,SERVICE#GENERAL,positive,service,service,36
1713185,1340075:0,Big Wong gets big Ups for a fine establishment.,RESTAURANT#GENERAL,positive,Big Wong,Big Wong,8
1199480,1280179:0,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",RESTAURANT#GENERAL,positive,Cafe Spice,Cafe Spice,26
1102681,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",AMBIENCE#GENERAL,neutral,decor,decor,9
1227999,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,SERVICE#GENERAL,negative,delivery guys,delivery guys,44
1728733,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY,positive,stir fry blue crab,stir fry blue crab,101
528251,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",FOOD#QUALITY,positive,fish,fish,67
1347423,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",FOOD#QUALITY,negative,desserts,desserts,112
1451109,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.",FOOD#QUALITY,positive,salmon dish,salmon dish,63
1730014,519425:4,The place itself is beautiful the bar scene seems to be happening.,AMBIENCE#GENERAL,positive,bar scene,bar scene,43
751493,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,14
511290,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,FOOD#QUALITY,negative,food,food,121
1661757,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",SERVICE#GENERAL,negative,wait-staff,wait-staff,100
444818,1352948:3,And evaluated on those terms Pastis is simply wonderful.,RESTAURANT#GENERAL,positive,Pastis,Pastis,35
464215,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,FOOD#QUALITY,positive,Edamame pureed,Edamame pureed,30
1084394,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,patio,patio,72
511290,1205520:2,Make sure you have the Spicy Scallop roll.. .,FOOD#QUALITY,positive,Spicy Scallop roll,Spicy Scallop roll,41
1448587,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD#QUALITY,positive,filet,filet,66
1431154,1626564:1,Food is excellent.,FOOD#QUALITY,positive,Food,Food,4
1432551,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.",FOOD#QUALITY,positive,kitchen food,kitchen food,24
955711,682391:0,Best drumsticks over rice and sour spicy soup in town!,FOOD#QUALITY,positive,drumsticks over rice,drumsticks over rice,25
1707741,1723658:1,"Great food, good size menu, great service and an unpretensious setting.",FOOD#QUALITY,positive,food,food,10
555734,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",FOOD#QUALITY,positive,sardines with biscuits,sardines with biscuits,99
507937,503807:5,The service was friendly and the atmosphere was casual.,SERVICE#GENERAL,positive,service,service,11
1147211,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative,manager,manager,36
757762,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD#QUALITY,positive,fish and chips,fish and chips,69
1655521,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE#GENERAL,negative,seats,seats,9
541532,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD#QUALITY,negative,food,food,8
630914,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#QUALITY,negative,dessert,dessert,12
1661757,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,FOOD#QUALITY,negative,tiramisu,tiramisu,49
1543345,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",DRINKS#QUALITY,positive,two types of sake,two types of sake,181
1338124,1404042:3,"Cute place, nice wait staff but would never go there again.",SERVICE#GENERAL,positive,wait staff,wait staff,27
507844,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",FOOD#QUALITY,positive,French bistro fare,French bistro fare,88
1367358,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",LOCATION#GENERAL,positive,place,place,21
1118167,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY,positive,Ow Ley Soh,Ow Ley Soh,71
1147211,1353599:2,My friend got the mushroom pizza which tasted better.,FOOD#QUALITY,positive,mushroom pizza,mushroom pizza,32
1335656,430342:0,delicious simple food in nice outdoor atmosphere.,FOOD#QUALITY,positive,food,food,21
1328078,1459569:1,Service was slow had to wait to order and get food although not crowded.,SERVICE#GENERAL,negative,Service,Service,7
490565,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,positive,chai,chai,24
1341354,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,sushi,sushi,152
1357554,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,DRINKS#PRICES,negative,wines,wines,28
1615322,1275154:8,Try the lobster teriyaki and the rose special roll.,FOOD#QUALITY,positive,rose special roll,rose special roll,50
507937,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.",SERVICE#GENERAL,positive,service,service,52
1632445,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",DRINKS#STYLE_OPTIONS,positive,measures of liquers,measures of liquers,88
720418,397331:4,Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,RESTAURANT#GENERAL,positive,Mizu,Mizu,94
735448,1451109:0,If you want something really different than try Jekyll and Hyde.,RESTAURANT#GENERAL,positive,Jekyll and Hyde,Jekyll and Hyde,63
1004293,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,SERVICE#GENERAL,positive,waiter,waiter,38
1723402,1335154:4,"I didn't complain, I liked the atmosphere so much.",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,41
493013,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.",DRINKS#QUALITY,positive,drinks,drinks,68
1041457,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#PRICES,positive,martini,martini,39
773720,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD#QUALITY,negative,sushi,sushi,52
1723402,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",FOOD#STYLE_OPTIONS,positive,paninis,paninis,43
1340075,929329:3,"Interesting selection, good wines, service fine, fun decor.",AMBIENCE#GENERAL,positive,decor,decor,58
1394712,1496707:1,I had the best ravioli ever.,FOOD#QUALITY,positive,ravioli,ravioli,22
630914,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",AMBIENCE#GENERAL,positive,Thalia,Thalia,6
1451109,955711:2,LOVE the atmosphere - felt like I was in Paris.,AMBIENCE#GENERAL,positive,atmosphere,atmosphere,19
513521,470488:5,"The fish was adequate, but inexpertly sliced.",FOOD#STYLE_OPTIONS,negative,fish,fish,8
773720,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,sushi,sushi,152
1303888,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#STYLE_OPTIONS,positive,beer,beer,54
1199292,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD#PRICES,positive,prixe fixe tasting menu,prixe fixe tasting menu,55
490565,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,DRINKS#STYLE_OPTIONS,positive,bottles of Korbett,bottles of Korbett,87
737999,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",SERVICE#GENERAL,negative,waitress,waitress,38
578016,1205520:0,I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,RESTAURANT#GENERAL,positive,Mizu,Mizu,138
1615322,1264954:2,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",FOOD#QUALITY,positive,cheeseburger,cheeseburger,51
494850,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD#QUALITY,positive,Crispy Duck,Crispy Duck,66
624715,1126886:1,This is by far my favorite place in the neighborhood.,RESTAURANT#GENERAL,positive,place,place,32
553097,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE#GENERAL,positive,service,service,84
1476493,1496205:1,The location and ambience is Ok but the food is what makes up for it.,AMBIENCE#GENERAL,neutral,ambience,ambience,25
1663111,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE#GENERAL,positive,decor,decor,14
1340075,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,rice dishes,rice dishes,32
1147082,1671113:0,I have been to Casimir over 5 times and I have always had a great time there.,RESTAURANT#GENERAL,positive,Casimir,Casimir,22
1353599,476473:0,Awsome Pizza especially the Margheritta slice.,FOOD#QUALITY,positive,Pizza,Pizza,12
720418,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",FOOD#QUALITY,positive,specials,specials,103
1496707,1189674:4,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",DRINKS#STYLE_OPTIONS,positive,wine selection,wine selection,20
1253117,1702257:1,Fresh ingredients and everything is made to order.,FOOD#QUALITY,positive,ingredients,ingredients,17
1300636,1205520:0,I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,RESTAURANT#GENERAL,positive,Mizu,Mizu,138
1706644,1723658:3,I'm glad I was introduced to this place and this is a rare gem in NY.,RESTAURANT#GENERAL,positive,place,place,39
1053543,571962:1,Good food.,FOOD#QUALITY,positive,food,food,9
1642666,1264954:2,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",FOOD#QUALITY,positive,chicken pot pie,chicken pot pie,19
